full_name,gender,type,state,district,full_district,party,personal_twitter,official_twitter,partisan_lean_2018,partisan_lean_2020,last_name,first_name,middle_name,suffix,url,address,phone,contact_form,rss_url,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Gregorio Kilili Camacho Sablan,M,rep,MP,0.0,MP-1,D,NaN,Kilili_Sablan,NaN,NaN,Sablan,Gregorio,Kilili Camacho,,https://sablan.house.gov,2267 Rayburn House Office Building Washington DC 20515-5201,202-225-2646,,http://sablan.house.gov/rss.xml,1.53424E+11,CongressmanSablan,UC-fbzxBSiC98eAE2goaANVQ,S001177,1962.0,N00030418,,H8MP00041,1031366.0,412312,110903.0,,,,Gregorio Sablan
Trent Kelly,M,rep,MS,1.0,MS-1,R,KellyforMS01,reptrentkelly,R+29.99,R+29.32,Kelly,Trent,,,https://trentkelly.house.gov,2243 Rayburn House Office Building Washington DC 20515-2401,202-225-4306,,,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,K000388,2294.0,N00037003,,H6MS01131,97322.0,412673,156389.0,Trent Kelly,,21561.0,Trent Kelly
Bennie G. Thompson,M,rep,MS,2.0,MS-2,D,BGThompsonMS,BennieGThompson,D+30.44,D+31.11,Thompson,Bennie,G.,,https://benniethompson.house.gov,2466 Rayburn House Office Building Washington DC 20515-2402,202-225-5876,,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,CongressmanBennieGThompson,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,T000193,1151.0,N00003288,,H4MS02068,7304.0,400402,26929.0,Bennie Thompson,,29368.0,Bennie Thompson
Michael Guest,M,rep,MS,3.0,MS-3,R,GuestCongress,RepMichaelGuest,R+22.99,R+22.28,Guest,Michael,,,https://guest.house.gov,418 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,,,,,G000591,,N00042458,,H8MS03125,,412793,,Michael Guest,,21927.0,Michael Guest (politician)
Steven M. Palazzo,M,rep,MS,4.0,MS-4,R,StevenPalazzo,CongPalazzo,R+39.29,R+38.7,Palazzo,Steven,M.,,https://palazzo.house.gov,2349 Rayburn House Office Building Washington DC 20515-2404,202-225-5772,,http://palazzo.house.gov/rss.xml,stevenpalazzo,CongressmanPalazzo,UCtPOy2vRbN2nD8dQPSOTXeA,P000601,2035.0,N00031958,,H0MS04120,61886.0,412443,69521.0,Steven Palazzo,,21148.0,Steven Palazzo
Matthew M. Rosendale,M,rep,MT,0.0,MT-1,R,MattForMontana,RepRosendale,R+17.95,R+18.36,Rosendale,Matthew,Martin,Sr.,https://rosendale.house.gov,1037 Longworth House Office Building Washington DC 20515-2600,202-225-3211,,,,,,R000103,,,,H4MT00050,,456830,120815.0,Matthew Rosendale,,,Matt Rosendale
G. K. Butterfield,M,rep,NC,1.0,NC-1,D,NaN,GKButterfield,D+35,D+11.44,Butterfield,George,Kenneth,Jr.,https://butterfield.house.gov,2080 Rayburn House Office Building Washington DC 20515-3301,202-225-3101,,http://butterfield.house.gov/rss/press-releases.xml/,congressmangkbutterfield,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,1761.0,N00027035,,H4NC01046,1013540.0,400616,41077.0,G.K. Butterfield,,20340.0,G. K. Butterfield
Deborah K. Ross,F,rep,NC,2.0,NC-2,D,DeborahRossNC,RepDeborahRoss,R+12.7,D+20.48,Ross,Deborah,Koff,,https://ross.house.gov,1208 Longworth House Office Building Washington DC 20515-3302,202-225-3032,,,,,,R000305,,,,H0NC02125,,456831,,Deborah Ross,,,Deborah K. Ross
Gregory F. Murphy,M,rep,NC,3.0,NC-3,R,GregMurphyMD,RepGregMurphy,R+23.66,R+23.25,Murphy,Gregory,Francis,,https://gregmurphy.house.gov,313 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,,,M001210,,N00044027,,H0NC03172,,412845,166135.0,Gregory Murphy,,21987.0,Greg Murphy (politician)
David E. Price,M,rep,NC,4.0,NC-4,D,NaN,RepDavidEPrice,D+34.8,D+30.42,Price,David,E.,,https://price.house.gov,2108 Rayburn House Office Building Washington DC 20515-3304,202-225-1784,,http://price.house.gov/index.php?format=feed&amp;type=rss,RepDavidEPrice,RepDavidPrice,UCtX7bSXBLF9ge-Q955n5Vqw,P000523,930.0,N00002260,,H6NC04037,6748.0,400326,119.0,David Price,,15438.0,David Price (American politician)
Virginia Foxx,F,rep,NC,5.0,NC-5,R,foxxforcongress,VirginiaFoxx,R+18.43,R+34.65,Foxx,Virginia,,,https://foxx.house.gov,2462 Rayburn House Office Building Washington DC 20515-3305,202-225-2071,,http://foxx.house.gov/common/rss/?rss=55,RepVirginiaFoxx,repvirginiafoxx,UCggineJcxJn80TRXxdQbx6w,F000450,1791.0,N00026166,,H4NC05146,1013052.0,400643,6051.0,Virginia Foxx,,20521.0,Virginia Foxx
Kathy E. Manning,F,rep,NC,6.0,NC-6,D,KathyManningNC,RepKManning,R+16,D+19.34,Manning,Kathy,Ellen,,https://manning.house.gov,415 Cannon House Office Building Washington DC 20515-3306,202-225-3065,,,,,,M001135,,,,H8NC13067,,456832,,,,,Kathy Manning
David Rouzer,M,rep,NC,7.0,NC-7,R,DavidRouzer,RepDavidRouzer,R+18,R+19.29,Rouzer,David,,,https://rouzer.house.gov,2333 Rayburn House Office Building Washington DC 20515-3307,202-225-2731,,,RepRouzer,,UCBvOxpqoGi1HlHjX9v_gHZw,R000603,2256.0,N00033527,,H2NC07096,79710.0,412641,102964.0,David Rouzer,,21544.0,David Rouzer
Richard Hudson,M,rep,NC,8.0,NC-8,R,RichHudson,RepRichHudson,R+15.4,R+8.45,Hudson,Richard,,,https://hudson.house.gov,2112 Rayburn House Office Building Washington DC 20515-3308,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140.0,N00033630,,H2NC08185,79622.0,412550,136448.0,Richard Hudson,,21346.0,Richard Hudson (American politician)
Dan Bishop,M,rep,NC,9.0,NC-9,R,jdanbishop,RepDanBishop,R+13.56,R+11.45,Bishop,Dan,,,https://danbishop.house.gov,1207 Longworth House Office Building Washington DC 20515-3309,202-225-1976,,,repdanbishop,,,B001311,,N00044335,,H0NC09187,,412844,92423.0,Dan Bishop,,21986.0,Dan Bishop
Patrick T. McHenry,M,rep,NC,10.0,NC-10,R,McHenryCampaign,PatrickMcHenry,R+24.4,R+36.71,McHenry,Patrick,T.,,https://mchenry.house.gov,2004 Rayburn House Office Building Washington DC 20515-3310,202-225-2576,,http://mchenry.house.gov/news/rss.aspx,CongressmanMcHenry,CongressmanMcHenry,UCY3PTRhkSH-eoltxPVZKD-w,M001156,1792.0,N00026627,,H4NC10047,1007062.0,400644,21031.0,Patrick T. McHenry,,20522.0,Patrick McHenry
Madison Cawthorn,M,rep,NC,11.0,NC-11,R,CawthornforNC,RepCawthorn,R+28.26,R+16.31,Cawthorn,David,,,https://cawthorn.house.gov,102 Cannon House Office Building Washington DC 20515-3311,202-225-6401,,,,,,C001104,,,,H0NC11233,,456833,,Madison Cawthorn,,,Madison Cawthorn
Alma S. Adams,F,rep,NC,12.0,NC-12,D,AlmaforCongress,RepAdams,D+36.87,D+35.63,Adams,Alma,S.,,https://adams.house.gov,2436 Rayburn House Office Building Washington DC 20515-3312,202-225-1510,,,CongresswomanAdams,,UCPI9ao1Cr1nxEUD2r-usRjQ,A000370,2201.0,N00035451,,H4NC12100,76386.0,412607,5935.0,Alma Adams,,21545.0,Alma Adams
Ted Budd,M,rep,NC,13.0,NC-13,R,buddforcongress,RepTedBudd,R+10.5,R+35.27,Budd,Ted,,,https://budd.house.gov,103 Cannon House Office Building Washington DC 20515-3313,202-225-4531,,,RepTedBudd,,,B001305,,N00039551,,H6NC13129,103513.0,412712,171489.0,Ted Budd,,21708.0,Ted Budd
Kelly Armstrong,M,rep,ND,0.0,ND-1,R,Armstrong_ND,RepArmstrongND,R+33.68,R+33.96,Armstrong,Kelly,,,https://armstrong.house.gov,1740 Longworth House Office Building Washington DC 20515-3400,202-225-2611,,,,,,A000377,,N00042868,,H8ND00096,,412794,139338.0,Kelly Armstrong,,21901.0,Kelly Armstrong
Jeff Fortenberry,M,rep,NE,1.0,NE-1,R,supportfortNE,JeffFortenberry,R+19.83,R+20.65,Fortenberry,Jeff,Lane,,https://fortenberry.house.gov,1514 Longworth House Office Building Washington DC 20515-2701,202-225-4806,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,jefffortenberry,JeffFortenberry,UCbWUvw3gQhbFyJzt1Nh6cAA,F000449,1793.0,N00026631,,H4NE01064,1013049.0,400640,41929.0,Jeff Fortenberry,,20518.0,Jeff Fortenberry
Don Bacon,M,rep,NE,2.0,NE-2,R,DonJBacon,repdonbacon,R+3.9,R+4.75,Bacon,Don,,,https://bacon.house.gov,1024 Longworth House Office Building Washington DC 20515-2702,202-225-4155,,,RepDonBacon,,UCR9abI1lZzAZ6HwQXc-dLFQ,B001298,,N00037049,,H6NE02125,103442.0,412713,166299.0,Don Bacon,,21701.0,Don Bacon (politician)
Adrian Smith,M,rep,NE,3.0,NE-3,R,NaN,RepAdrianSmith,R+50.8,R+51.41,Smith,Adrian,,,https://adriansmith.house.gov,502 Cannon House Office Building Washington DC 20515-2703,202-225-6435,,http://adriansmith.house.gov/rss.xml,,RepAdrianSmith,UCIgn2z-hwxx_aeggnyhv54Q,S001172,1860.0,N00027623,,H6NE03115,1022845.0,412217,21284.0,Adrian Smith,,20729.0,Adrian Smith (politician)
Chris Pappas,M,rep,NH,1.0,NH-1,D,ChrisPappasNH,RepChrisPappas,R+4.37,R+3.31,Pappas,Chris,,,https://pappas.house.gov,319 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,,,,P000614,,N00042161,,H8NH01210,,412795,42635.0,Chris Pappas,,21951.0,Chris Pappas (politician)
Ann Kuster,F,rep,NH,2.0,NH-2,D,AnnMcLaneKuster,RepAnnieKuster,D+1,D+2.06,Kuster,Ann,M.,,https://kuster.house.gov,320 Cannon House Office Building Washington DC 20515-2902,202-225-5206,,http://kuster.house.gov/rss.xml,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145.0,N00030875,,H0NH02181,62650.0,412557,122256.0,Annie Kuster,,21340.0,Ann McLane Kuster
Donald Norcross,M,rep,NJ,1.0,NJ-1,D,DonNorcross4NJ,DonaldNorcross,D+24.81,D+22.25,Norcross,Donald,W.,,https://norcross.house.gov,2427 Rayburn House Office Building Washington DC 20515-3001,202-225-6501,,,DonaldNorcrossNJ,,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,2202.0,N00036154,,H4NJ01084,76311.0,412606,116277.0,Donald Norcross,,21536.0,Donald Norcross
Jefferson Van Drew,M,rep,NJ,2.0,NJ-2,R,NaN,CongressmanJVD,R+2.32,R+4.93,Van Drew,Jefferson,,,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,,,,,V000133,,N00042164,,H8NJ02166,,412796,24685.0,Jeff Van Drew,,21980.0,Jeff Van Drew
Andy Kim,M,rep,NJ,3.0,NJ-3,D,AndyKimNJ,RepAndyKimNJ,R+4.56,R+7.16,Kim,Andy,,,https://kim.house.gov,2444 Rayburn House Office Building Washington DC 20515-3003,202-225-4765,,,,,,K000394,,N00041370,,H8NJ03206,,412797,179640.0,Andrew Kim (New Jersey),,21937.0,Andy Kim (politician)
Christopher H. Smith,M,rep,NJ,4.0,NJ-4,R,NaN,RepChrisSmith,R+14.99,R+17.57,Smith,Christopher,H.,,https://chrissmith.house.gov,2373 Rayburn House Office Building Washington DC 20515-3004,202-225-3765,,http://chrissmith.house.gov/news/rss.aspx,RepChrisSmith,USRepChrisSmith,UCtCNUDo3-I1gsd_03ppDfZg,S000522,1071.0,N00009816,,H8NJ04014,6411.0,400380,26952.0,Chris Smith (New Jersey),,14863.0,Chris Smith (New Jersey politician)
Josh Gottheimer,M,rep,NJ,5.0,NJ-5,D,JoshGottheimer,RepJoshG,R+3.69,R+6.29,Gottheimer,Josh,,,https://gottheimer.house.gov,203 Cannon House Office Building Washington DC 20515-3005,202-225-4465,,,RepJoshG,,,G000583,,N00036944,,H6NJ05171,9275683.0,412714,169202.0,Josh Gottheimer,,21723.0,Josh Gottheimer
"Frank Pallone, Jr.",M,rep,NJ,6.0,NJ-6,D,pallonefornj,FrankPallone,D+16.44,D+13.86,Pallone,Frank,J.,Jr.,https://pallone.house.gov,2107 Rayburn House Office Building Washington DC 20515-3006,202-225-4671,,http://pallone.house.gov/rss.xml,repfrankpallone,repfrankpallone,UCN0_wn9hs1LI3UKkji2PP2A,P000034,887.0,N00000781,,"H8NJ03073,S6NJ00263",6107.0,400308,26951.0,Frank Pallone,,15454.0,Frank Pallone
Tom Malinowski,M,rep,NJ,7.0,NJ-7,D,Malinowski,RepMalinowski,R+3.29,R+5.89,Malinowski,Tom,,,https://malinowski.house.gov,1318 Longworth House Office Building Washington DC 20515-3007,202-225-5361,,,,,,M001203,,N00041843,,H8NJ07223,,412798,179645.0,Tom Malinowski,,21942.0,Tom Malinowski
Albio Sires,M,rep,NJ,8.0,NJ-8,D,AlbioSiresNJ,RepSires,D+53.34,D+51,Sires,Albio,,,https://sires.house.gov,2268 Rayburn House Office Building Washington DC 20515-3008,202-225-7919,,http://sires.house.gov/rss.xml,81058818750,RepSiresNJ13,UCfdEcWPNGoIxpYoTANF4PBA,S001165,1818.0,N00027523,,H6NJ13191,1022293.0,412186,22510.0,Albio Sires,,20542.0,Albio Sires
"Bill Pascrell, Jr.",M,rep,NJ,9.0,NJ-9,D,PascrellforNJ,BillPascrell,D+31.38,D+28.85,Pascrell,Bill,J.,Jr.,https://pascrell.house.gov,2409 Rayburn House Office Building Washington DC 20515-3009,202-225-5751,,http://www.house.gov/apps/list/press/nj08_pascrell/rss.xml,pascrell,RepPascrell,UCIy1Ru8oA14aRjpq6L3i-EQ,P000096,1510.0,N00000751,,H6NJ08118,45543.0,400309,478.0,Bill Pascrell,,29741.0,Bill Pascrell
"Donald M. Payne, Jr.",M,rep,NJ,10.0,NJ-10,D,NaN,RepDonaldPayne,D+71.78,D+69.68,Payne,Donald,M.,Jr.,https://payne.house.gov,106 Cannon House Office Building Washington DC 20515-3010,202-225-3436,,http://payne.house.gov/rss.xml,DonaldPayneJr,,UCTG_SeYsOgbngjv1Donyu0w,P000604,2097.0,N00034639,,H2NJ10154,65639.0,412506,90668.0,Donald Payne Jr.,,31103.0,Donald Payne Jr.
Mikie Sherrill,F,rep,NJ,11.0,NJ-11,D,MikieSherrill,RepSherrill,R+4.49,R+7.09,Sherrill,Mikie,,,https://sherrill.house.gov,1414 Longworth House Office Building Washington DC 20515-3011,202-225-5034,,,,,,S001207,,N00041154,,H8NJ11142,,412799,179651.0,Mikie Sherrill,,21964.0,Mikie Sherrill
Bonnie Watson Coleman,F,rep,NJ,12.0,NJ-12,D,Bonnie4Congress,RepBonnie,D+31.54,D+29.02,Watson Coleman,Bonnie,,,https://watsoncoleman.house.gov,168 Cannon House Office Building Washington DC 20515-3012,202-225-5801,,,RepBonnie,,UCrxEaX0VKZKwg3930du2D5A,W000822,2259.0,N00036158,,H4NJ12149,79091.0,412644,24799.0,,,21538.0,Bonnie Watson Coleman
Debra A. Haaland,F,rep,NM,1.0,NM-1,D,DebHaalandNM,RepDebHaaland,D+14.53,D+15.32,Haaland,Debra,A.,,https://haaland.house.gov,1421 Longworth House Office Building Washington DC 20515-3101,202-225-6316,,,,,,H001080,,N00040933,,H8NM01331,,412800,149368.0,Debra Haaland,,21928.0,Deb Haaland
Yvette Herrell,F,rep,NM,2.0,NM-2,R,Yvette4congress,RepHerrell,R+10.77,R+9.97,Herrell,Yvette,,,https://herrell.house.gov,1305 Longworth House Office Building Washington DC 20515-3102,202-225-2365,,,,,,H001084,,,,H8NM02156,,456834,121681.0,Yvette Herrell,,,Yvette Herrell
Teresa Leger Fernandez,F,rep,NM,3.0,NM-3,D,TeresaForNM,RepTeresaLF,D+14.63,D+15.42,Leger Fernandez,Teresa,,,https://fernandez.house.gov,1432 Longworth House Office Building Washington DC 20515-3103,202-225-6190,,,,,,L000273,,,,H0NM03102,,456835,,,,,Teresa Leger Fernandez
Dina Titus,F,rep,NV,1.0,NV-1,D,dinatitus,RepDinaTitus,D+25.27,D+25.86,Titus,Dina,,,https://titus.house.gov,2464 Rayburn House Office Building Washington DC 20515-2801,202-225-5965,,http://titus.house.gov/rss.xml,CongresswomanTitus,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,1940.0,N00030191,,H8NV03036,1021622.0,412318,2629.0,Dina Titus,,20927.0,Dina Titus
Mark E. Amodei,M,rep,NV,2.0,NV-2,R,AmodeiForNevada,MarkAmodeiNV2,R+16.03,R+15.42,Amodei,Mark,E.,,https://amodei.house.gov,104 Cannon House Office Building Washington DC 20515-2802,202-225-6155,,http://amodei.house.gov/common/rss//?rss=49,MarkAmodeiNV2,markamodeinv2,UCjOGx2iqSn1r3BQxaVgYhYw,A000369,2090.0,N00031177,,"H2NV02395,H1NV02017,S0NV00237",62817.0,412500,12537.0,Mark Amodei,,21196.0,Mark Amodei
Susie Lee,F,rep,NV,3.0,NV-3,D,SusieLeeNV,RepSusieLee,R+5.53,R+4.91,Lee,Susie,,,https://susielee.house.gov,365 Cannon House Office Building Washington DC 20515-2803,202-225-3252,,,,,,L000590,,N00037247,,H6NV04020,,412802,169344.0,Susie Lee,,21938.0,Susie Lee
Steven Horsford,M,rep,NV,4.0,NV-4,D,StevenHorsford,RepHorsford,D+1.7,D+2.32,Horsford,Steven,A.,,https://horsford.house.gov,562 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,http://horsford.house.gov/rss.xml,,,,H001066,2147.0,N00033638,,H2NV04011,79614.0,412559,44064.0,Steven Horsford,,21339.0,Steven Horsford
Lee M. Zeldin,M,rep,NY,1.0,NY-1,R,leezeldin,RepLeeZeldin,R+10.44,R+9.96,Zeldin,Lee,M.,,https://zeldin.house.gov,2441 Rayburn House Office Building Washington DC 20515-3201,202-225-3826,,,RepLeeZeldin,,UCHzZuesCPDka2NhZO8icqzA,Z000017,2261.0,N00029404,,H8NY01148,61616.0,412646,110252.0,Lee Zeldin,,21539.0,Lee Zeldin
Andrew R. Garbarino,M,rep,NY,2.0,NY-2,R,GarbarinoforNY,RepGarbarino,R+7.01,R+6.52,Garbarino,Andrew,R.,,https://garbarino.house.gov,1516 Longworth House Office Building Washington DC 20515-3202,202-225-7896,,,,,,G000597,,,,H0NY02234,,456836,,,,,Andrew Garbarino
Thomas R. Suozzi,M,rep,NY,3.0,NY-3,D,Tom_Suozzi,RepTomSuozzi,D+2.52,D+3.01,Suozzi,Thomas,R.,,https://suozzi.house.gov,407 Cannon House Office Building Washington DC 20515-3203,202-225-3335,,,RepTomSuozzi,,UCHjLmETJ7qXtciV7dlAzzgQ,S001201,,N00038742,,H6NY03247,104747.0,412717,92111.0,Tom Suozzi,,21747.0,Thomas Suozzi
Kathleen M. Rice,F,rep,NY,4.0,NY-4,D,KathleenRice,RepKathleenRice,D+8.49,D+8.97,Rice,Kathleen,M.,,https://kathleenrice.house.gov,2435 Rayburn House Office Building Washington DC 20515-3204,202-225-5516,,,RepKathleenRice,,UCLYLmjrGtzzCFXMWPBxHAug,R000602,2262.0,N00035927,,H4NY04075,76332.0,412647,127653.0,Kathleen Rice,,21540.0,Kathleen Rice
Gregory W. Meeks,M,rep,NY,5.0,NY-5,D,GregMeeksNYC,RepGregoryMeeks,D+73.42,D+73.45,Meeks,Gregory,W.,,https://meeks.house.gov,2310 Rayburn House Office Building Washington DC 20515-3205,202-225-3461,,http://meeks.house.gov/rss.xml,gregorymeeksny05,gwmeeks,UCljJnwgQS6Z6-NypDyqKJZQ,M001137,1506.0,N00001171,,H8NY06048,53469.0,400271,4360.0,Gregory Meeks,,29776.0,Gregory Meeks
Grace Meng,F,rep,NY,6.0,NY-6,D,Grace4NY,RepGraceMeng,D+31.86,D+32.27,Meng,Grace,,,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,,http://meng.house.gov/rss.xml,repgracemeng,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148.0,N00034547,,H2NY06116,68411.0,412560,69157.0,Grace Meng,,21342.0,Grace Meng
Nydia M. Velázquez,F,rep,NY,7.0,NY-7,D,ReElectNydia,NydiaVelazquez,D+74.62,D+74.63,Velázquez,Nydia,M.,,https://velazquez.house.gov,2302 Rayburn House Office Building Washington DC 20515-3207,202-225-2361,,,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,1184.0,N00001102,,H2NY00010,26160.0,400416,26975.0,Nydia Velazquez,,29378.0,Nydia Velázquez
Hakeem S. Jeffries,M,rep,NY,8.0,NY-8,D,hakeemjeffries,RepJeffries,D+71.39,D+71.45,Jeffries,Hakeem,S.,,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepHakeemJeffries,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149.0,N00033640,,H2NY10092,79612.0,412561,55285.0,Hakeem Jeffries,,21343.0,Hakeem Jeffries
Yvette D. Clarke,F,rep,NY,9.0,NY-9,D,VoteYvette,RepYvetteClarke,D+67.49,D+67.6,Clarke,Yvette,D.,,https://clarke.house.gov,2058 Rayburn House Office Building Washington DC 20515-3209,202-225-6231,,http://clarke.house.gov/news/rss.aspx,repyvettedclarke,repyvetteclarke,UC8SuQiuL2P9fUHAxuRoTdUQ,C001067,1864.0,N00026961,,H4NY11138,1022875.0,412221,44741.0,Yvette D. Clarke,,20733.0,Yvette Clarke
Jerrold Nadler,M,rep,NY,10.0,NY-10,D,JerryNadler,RepJerryNadler,D+53.46,D+53.71,Nadler,Jerrold,L.,,https://nadler.house.gov,2132 Rayburn House Office Building Washington DC 20515-3210,202-225-5635,,http://nadler.house.gov/rss.xml,CongressmanNadler,congressmannadler,UCQKj0qU1e7o2f5ftSh-c9aQ,N000002,850.0,N00000939,,H2NY17071,26159.0,400289,26980.0,Jerrold Nadler,,29377.0,Jerry Nadler
Nicole Malliotakis,F,rep,NY,11.0,NY-11,R,NMalliotakis,RepMalliotakis,R+7.51,R+7.02,Malliotakis,Nicole,,,https://malliotakis.house.gov,417 Cannon House Office Building Washington DC 20515-3211,202-225-3371,,,,,,M000317,,,,H0NY11078,,456837,,,,,Nicole Malliotakis
Carolyn B. Maloney,F,rep,NY,12.0,NY-12,D,CarolynBMaloney,RepMaloney,D+62.59,D+62.75,Maloney,Carolyn,B.,,https://maloney.house.gov,2308 Rayburn House Office Building Washington DC 20515-3212,202-225-7944,,http://maloney.house.gov/rss.xml,RepCarolynMaloney,carolynbmaloney,,M000087,729.0,N00000078,,H2NY14037,26162.0,400251,26978.0,Carolyn B. Maloney,,29379.0,Carolyn Maloney
Adriano Espaillat,M,rep,NY,13.0,NY-13,D,EspaillatNY,RepEspaillat,D+85.52,D+85.36,Espaillat,Adriano,,,https://espaillat.house.gov,2332 Rayburn House Office Building Washington DC 20515-3213,202-225-4365,,,RepEspaillat,,UCi0niBYFhEY70Dz8InbX5OQ,E000297,,N00034549,,H2NY13096,68413.0,412718,14379.0,Adriano Espaillat,,21715.0,Adriano Espaillat
Alexandria Ocasio-Cortez,F,rep,NY,14.0,NY-14,D,AOC,RepAOC,D+56.99,D+57.21,Ocasio-Cortez,Alexandria,,,https://ocasio-cortez.house.gov,216 Cannon House Office Building Washington DC 20515-3214,202-225-3965,,,,,,O000172,,N00041162,,H8NY15148,,412804,180416.0,Alexandria Ocasio-Cortez,,21949.0,Alexandria Ocasio-Cortez
Ritchie Torres,M,rep,NY,15.0,NY-15,D,RitchieTorres,RepRitchie,D+88.09,D+87.88,Torres,Ritchie,John,,https://ritchietorres.house.gov,317 Cannon House Office Building Washington DC 20515-3215,202-225-4361,,,,,,T000486,,,,H0NY15160,,456838,,Ritchie Torres,,,Ritchie Torres
Jamaal Bowman,M,rep,NY,16.0,NY-16,D,JamaalBowmanNY,RepBowman,D+48.72,D+49.02,Bowman,Jamaal,,,https://bowman.house.gov,1605 Longworth House Office Building Washington DC 20515-3216,202-225-2464,,,,,,B001223,,,,H0NY16143,,456839,,Jamaal Bowman,,,Jamaal Bowman
Mondaire Jones,M,rep,NY,17.0,NY-17,D,MondaireJones,RepJones,D+16.16,D+16.63,Jones,Mondaire,,,https://jones.house.gov,1017 Longworth House Office Building Washington DC 20515-3217,202-225-6506,,,,,,J000306,,,,H0NY17174,,456840,,Mondaire Jones,,,Mondaire Jones
Sean Patrick Maloney,M,rep,NY,18.0,NY-18,D,spmaloney,RepSeanMaloney,R+2.24,R+1.75,Maloney,Sean,Patrick,,https://seanmaloney.house.gov,464 Cannon House Office Building Washington DC 20515-3218,202-225-5441,,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,2150.0,N00034277,,H2NY22139,79760.0,412562,139760.0,Sean Maloney,,21344.0,Sean Patrick Maloney
Antonio Delgado,M,rep,NY,19.0,NY-19,D,DelgadoforNY19,repdelgado,R+4.88,R+4.39,Delgado,Antonio,,,https://delgado.house.gov,1007 Longworth House Office Building Washington DC 20515-3219,202-225-5614,,,,,,D000630,,N00040741,,H8NY19181,,412805,180313.0,Antonio Delgado (New York),,21916.0,Antonio Delgado (politician)
Paul Tonko,M,rep,NY,20.0,NY-20,D,PaulTonko,RepPaulTonko,D+13.39,D+13.87,Tonko,Paul,,,https://tonko.house.gov,2369 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,reppaultonko,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,T000469,1942.0,N00030196,,H8NY21203,1031353.0,412319,4403.0,Paul Tonko,,20934.0,Paul Tonko
Elise M. Stefanik,F,rep,NY,21.0,NY-21,R,EliseStefanik,RepStefanik,R+9.64,R+9.16,Stefanik,Elise,M.,,https://stefanik.house.gov,2211 Rayburn House Office Building Washington DC 20515-3221,202-225-4611,,,RepEliseStefanik,,UCHvf42C8Vw6QnjwO2L2ukKA,S001196,2263.0,N00035523,,H4NY21079,76364.0,412648,152539.0,Elise Stefanik,,21541.0,Elise Stefanik
Claudia Tenney,F,rep,NY,22.0,NY-22,R,claudiatenney,RepTenney,R+12.88,R+12.4,Tenney,Claudia,,,https://tenney.house.gov,1410 Longworth House Office Building Washington DC 20515-3222,202-225-3665,,,,,,T000478,,N00036351,,H4NY22051,103481.0,412720,127668.0,Claudia Tenney,,21749.0,Claudia Tenney
